04484.png,0.22041549
05055.png,0.44363552
10674.png,0.21000153
04139.png,0.56273496
02364.png,0.6030905
01523.png,0.6366618
07136.png,0.40161622
13932.png,0.5139863
05365.png,0.22387141
07861.png,0.30618125
07289.png,0.47353703
13893.png,0.7101365
08101.png,0.22514468
02470.png,0.37941936
03203.png,0.388508
08354.png,0.347317
02694.png,0.16292152
03277.png,0.733032
13699.png,0.7362493
10893.png,0.17990354
07912.png,0.66264516
04631.png,0.15884939
12783.png,0.19005963
01832.png,0.41018707
06048.png,0.25274378
11164.png,0.27113238
02813.png,0.24127007
01454.png,0.2745407
07266.png,0.6117486
01861.png,0.017637461
13956.png,0.5263484
08877.png,0.44549227
11344.png,0.4460126
06753.png,0.36705476
13682.png,0.6333387
08251.png,0.5019165
01087.png,0.72508085
08950.png,0.59871644
13490.png,0.55853003
12769.png,0.13336319
02464.png,0.1947467
06664.png,0.42871925
10317.png,0.1677073
10132.png,0.70781106
01764.png,0.35390863
13498.png,0.60876274
11512.png,0.21529302
07344.png,0.6892141
09544.png,0.3292517
01756.png,0.75990105
03037.png,0.04022804
08613.png,0.046853125
00399.png,0.5417787
06098.png,0.34562874
00221.png,0.6769117
09495.png,0.7207273
05724.png,0.5939329
10780.png,0.49400988
06398.png,0.13620394
00565.png,0.6222967
06434.png,0.24211536
09134.png,0.7659522
05057.png,0.51285577
11366.png,0.32792014
07490.png,0.27701384
13142.png,0.05385813
02915.png,0.37676853
07082.png,0.4586985
07457.png,0.40886036
06734.png,0.6126843
07693.png,0.2408182
01143.png,0.31914932
13221.png,0.17808068
01651.png,0.4698061
10852.png,0.13659039
05922.png,0.5599475
04288.png,0.44811502
01233.png,0.76975095
04344.png,0.62990034
01281.png,0.35969487
10882.png,0.30419707
00663.png,0.68432355
11694.png,0.48839203
05619.png,0.5494835
11039.png,0.10514563
01468.png,0.31268457
00138.png,0.42536545
02930.png,0.13785705
08499.png,0.4592821
06884.png,0.5565083
05536.png,0.37262696
08853.png,0.60377926
04802.png,0.3432533
03265.png,0.50596154
11701.png,0.44965774
07199.png,0.5090836
06193.png,0.16580054
11595.png,0.2393644
10902.png,0.49253458
03932.png,0.4157221
03899.png,0.6869364
06295.png,0.151395
04818.png,0.42533216
12025.png,0.13848013
07562.png,0.3336929
02560.png,0.34903
03831.png,0.5080076
07345.png,0.7490765
09765.png,0.4616095
13104.png,0.415737
13180.png,0.53987145
09257.png,0.39053503
11226.png,0.82204616
06924.png,0.38949272
08612.png,0.11393988
06284.png,0.2989008
04114.png,0.53396124
08340.png,0.53703797
08655.png,0.46517882
04308.png,0.09086412
09263.png,0.48969913
11733.png,0.89006627
03860.png,0.5972889
00536.png,0.6084802
04861.png,0.37925628
09512.png,0.7096816
09861.png,0.48352796
02943.png,0.06429008
13777.png,0.4026376
02861.png,0.2678688
11897.png,0.3726966
08553.png,0.55860996
11682.png,0.48194343
05929.png,0.40079743
03523.png,0.46385658
12014.png,0.11898616
03009.png,0.01435402
03735.png,0.80954134
13903.png,0.4610574
11588.png,0.33180308
07302.png,0.33440894
07049.png,0.5832327
05965.png,0.2040757
09473.png,0.43665355
08009.png,0.094212085
08688.png,0.64311457
10831.png,0.558151
10989.png,0.20367482
10953.png,0.16691181
04603.png,0.0071123242
04350.png,0.67218816
05454.png,0.40744305
04069.png,0.38895398
03071.png,-0.0046732128
03923.png,0.58663756
03827.png,0.4619724
09395.png,0.5151355
00253.png,0.54284745
01581.png,0.24664049
04954.png,0.37431782
08939.png,0.555938
06003.png,0.46462965
05061.png,0.73119295
04727.png,0.34334064
10113.png,0.47922686
08522.png,0.6883482
03253.png,0.6900791
06574.png,0.3614169
04422.png,0.18238884
00335.png,0.6930908
09879.png,0.26179945
11591.png,0.60539544
03978.png,0.43765512
13188.png,0.11194965
02445.png,0.34113964
04872.png,0.03802234
00312.png,0.8140787
08100.png,0.1274283
00713.png,0.15690124
07460.png,0.36807287
06396.png,0.24794011
03993.png,0.2771424
11066.png,0.20541605
02525.png,0.12056413
07953.png,0.21383241
13879.png,0.37382257
07443.png,0.4575646
10511.png,0.30029574
02238.png,0.37902555
02278.png,0.54563725
06977.png,0.31816763
06046.png,0.7112228
05613.png,0.51360893
03959.png,0.3270644
08528.png,0.62377393
13034.png,0.18597415
04211.png,0.66264796
04230.png,0.5725025
13304.png,0.57836205
08597.png,0.24106297
12638.png,0.24823947
09890.png,0.3583337
07529.png,0.0648548
10407.png,0.19452694
13140.png,0.14423767
05431.png,0.46357924
03683.png,0.39028713
10951.png,0.38725567
05366.png,0.23255424
07664.png,0.4882212
11903.png,0.45378044
10207.png,0.61704063
12868.png,0.18054962
06116.png,0.40320405
01457.png,0.44533572
06622.png,0.2287223
09199.png,0.47061574
13668.png,0.45677724
06848.png,0.115326315
13732.png,0.53084433
10591.png,0.28544602
12018.png,0.7228168
10275.png,0.6945733
11928.png,0.5247297
08022.png,0.019702703
01854.png,0.31494248
07757.png,0.33053792
11104.png,0.12724549
05472.png,0.28016135
05125.png,0.3465321
13390.png,0.6136196
01067.png,0.49271452
01607.png,0.5449613
12308.png,0.39185342
12109.png,0.24541226
09743.png,0.44392258
03639.png,0.4115056
00655.png,0.7672653
06760.png,0.3266818
01586.png,0.5114934
13420.png,0.16507763
04018.png,0.79399645
02049.png,0.5229873
13241.png,0.49505118
05928.png,0.47837883
11663.png,0.4828708
04608.png,0.2887568
08749.png,0.776641
01191.png,0.58767885
09644.png,0.43899393
07860.png,0.106182635
00651.png,0.9332051
07158.png,0.5255882
05963.png,0.23246385
07943.png,0.31778598
09647.png,0.4573295
08515.png,0.51131254
01783.png,0.37673372
03954.png,0.35024542
11200.png,0.063836634
09227.png,0.7015122
08273.png,0.5483638
11527.png,0.5040055
12336.png,0.21723565
05745.png,0.4489061
10837.png,0.37422138
01583.png,0.57579404
02995.png,0.114379615
08218.png,0.15073243
13684.png,0.5958403
11923.png,0.45775542
00309.png,0.79625356
06105.png,0.38976875
01568.png,0.13427746
08069.png,0.48099792
06456.png,0.043076128
11830.png,0.6369929
05002.png,0.46466666
11874.png,0.03360948
12736.png,0.79477334
10176.png,0.4810653
09679.png,0.37099943
05480.png,0.44555598
01379.png,0.48406819
10534.png,0.48055407
00347.png,0.6132838
05513.png,0.0367195
13477.png,0.6047747
10455.png,0.59648275
07847.png,0.3642841
03146.png,0.1973606
09628.png,0.32141432
03358.png,0.61099255
01556.png,0.62026435
13169.png,0.3223326
08227.png,0.32492828
09195.png,0.05590689
13412.png,0.59574974
01580.png,0.17560777
10998.png,0.48536402
00752.png,0.58249724
07238.png,0.44077373
07585.png,0.13828081
06912.png,0.51989347
09321.png,0.7059753
02804.png,0.17032611
07487.png,0.564597
00275.png,0.85148954
08999.png,0.4979884
11784.png,0.46130446
10458.png,0.279426
06351.png,0.5513002
09038.png,0.5253947
04782.png,0.23037587
04624.png,0.24345984
06296.png,0.520174
03213.png,0.19323653
06795.png,0.5995176
06524.png,0.08402622
04581.png,0.25387424
07619.png,0.4148766
06139.png,0.3868379
07251.png,0.4354512
06058.png,0.5475875
08635.png,0.32321927
04831.png,0.32595152
12032.png,0.5226463
09086.png,0.5420284
08764.png,0.56417936
03279.png,0.65068173
10704.png,0.4324979
08001.png,0.5488012
00313.png,0.71569324
00879.png,0.36771178
00308.png,0.7215953
11534.png,0.26312155
06876.png,0.3307256
06184.png,0.30870578
09228.png,0.61115164
08184.png,0.24003313
08573.png,0.6041145
04064.png,0.5423094
02206.png,0.5249196
09322.png,0.5140548
10715.png,0.42389998
07127.png,0.53778315
02839.png,0.43336535
12312.png,0.16493991
01919.png,0.55790865
03408.png,0.36569947
01748.png,0.90300184
12790.png,0.4016845
08771.png,0.40609252
01297.png,0.36745065
08728.png,0.3773359
05034.png,0.34764636
02879.png,0.14032355
07711.png,0.24188973
02118.png,0.22718504
13961.png,0.6299328
08201.png,0.16714013
08666.png,0.5161496
01250.png,0.6539567
12458.png,0.4527835
11857.png,0.65931237
06179.png,0.2903725
11129.png,0.43319103
06161.png,0.5750734
00552.png,0.94031554
08299.png,0.014356971
07502.png,0.48401564
08180.png,0.31942952
04087.png,0.70050776
13685.png,0.6174201
11166.png,0.3686334
06914.png,0.5291103
11571.png,0.59015924
11208.png,-0.06464046
12472.png,0.43114382
01414.png,0.47806016
03299.png,0.5582366
13414.png,0.3931707
09486.png,0.5000985
02217.png,0.40627146
00406.png,0.60034025
11828.png,0.66242564
03350.png,0.2885959
11614.png,0.5582714
01392.png,0.7471529
11689.png,0.122684956
01638.png,0.527912
03839.png,0.35002515
10744.png,0.3539989
05274.png,0.32782376
09746.png,0.44680652
02081.png,0.18922532
04804.png,0.2020669
01669.png,0.32984734
00377.png,0.77069485
02244.png,0.1988571
06169.png,0.23023318
00190.png,0.5581976
00561.png,0.7472958
11691.png,0.63636863
12966.png,0.25540048
10557.png,0.103532284
11371.png,0.6272911
05570.png,0.6315647
12011.png,0.4521731
02057.png,0.47389236
13918.png,0.7700238
10444.png,0.20471552
05344.png,0.5732239
07321.png,0.4112626
11333.png,0.24743843
09202.png,0.14989772
01826.png,0.556863
12776.png,0.3195151
09084.png,0.45290193
02201.png,0.20889771
01126.png,0.68857557
09590.png,0.3536213
06360.png,0.45632687
08375.png,0.29503822
10874.png,0.57538754
12262.png,0.22476669
02421.png,0.2492633
07053.png,0.5432535
04003.png,0.3079813
12625.png,0.5539333
00528.png,0.85516405
02411.png,0.26058885
02578.png,0.33711335
10658.png,0.5298607
04977.png,0.641185
02263.png,0.44063604
10380.png,0.7657928
01270.png,0.21403953
03600.png,0.5105241
12114.png,0.4330716
11587.png,0.13721213
06882.png,0.41036686
01830.png,0.38421664
11214.png,0.21288756
04297.png,0.24630563
12651.png,0.2785607
13052.png,0.1528104
08972.png,0.6634761
01094.png,0.41809478
09910.png,0.5922757
05165.png,0.3796158
08193.png,0.31023693
04168.png,0.07599655
03675.png,0.7154829
04525.png,0.19108784
05905.png,0.20931154
09417.png,0.1843288
06075.png,0.20163506
13673.png,0.628572
08224.png,0.45846516
04414.png,0.4313116
06346.png,0.28224754
13060.png,0.34681976
07766.png,0.21699476
08331.png,0.43874624
01494.png,0.06264278
00379.png,0.3163075
02400.png,0.35970297
00214.png,0.3480949
00118.png,0.47426155
07030.png,0.51922756
08900.png,0.6749404
07749.png,0.3420998
04853.png,0.248999
07422.png,0.5395734
06556.png,0.45772514
09245.png,0.44402775
02600.png,0.19284567
13520.png,0.65017235
12659.png,0.363737
09283.png,0.5541464
06893.png,0.47489133
05640.png,0.16524026
13439.png,0.641709
04636.png,-0.006090224
01978.png,0.23416978
11261.png,0.27892923
08706.png,0.56211764
05521.png,0.71368384
08434.png,0.26271665
04795.png,0.6030174
07907.png,0.36554176
09424.png,0.62722725
12246.png,0.14685524
11430.png,0.3438418
01766.png,0.5954983
04358.png,0.4573534
05838.png,0.4179399
07838.png,0.32086563
03733.png,0.13213709
06712.png,0.49289438
06032.png,0.42764083
01085.png,0.7092413
10967.png,0.43162805
08783.png,0.71484745
03147.png,0.023089916
11268.png,0.22967705
00845.png,0.1704278
12592.png,0.15385929
12857.png,0.15253049
01261.png,0.015245289
09958.png,0.5579773
06501.png,0.36310464
12828.png,0.1679155
11856.png,0.29614812
00304.png,0.79246014
10664.png,0.448901
06389.png,0.45094705
04123.png,0.7645575
10369.png,0.3776014
09827.png,0.22354065
04231.png,0.3194983
00187.png,0.6735777
01997.png,0.1004155
13528.png,0.6941261
03852.png,0.553594
00274.png,0.6625993
12416.png,0.09955788
09141.png,0.8048237
10475.png,0.78378165
08675.png,0.4153877
10513.png,0.12527177
04711.png,0.37286055
12742.png,0.13836002
11090.png,0.15704554
05174.png,0.45365876
10589.png,0.50460696
01750.png,0.4367447
07056.png,0.26243353
00140.png,0.6113543
04643.png,0.2608412
09605.png,0.6612471
05215.png,0.14132303
10161.png,0.3219977
09591.png,0.71367216
13426.png,0.4288221
11666.png,0.32278502
03132.png,0.30476773
02176.png,0.2469594
06285.png,0.2677406
08479.png,0.3568157
06577.png,0.56697994
09296.png,0.27004945
03144.png,0.324956
06864.png,0.7153202
07092.png,0.39242512
13351.png,0.36887193
07985.png,0.6451508
00600.png,0.7058091
06323.png,0.5924315
01003.png,0.74664897
11981.png,0.14444822
06603.png,0.2322216
11374.png,0.37425563
09949.png,0.43540233
09759.png,0.43999326
11392.png,0.52173173
05925.png,0.2192452
04171.png,0.23304406
01678.png,0.4332835
00352.png,0.82039165
08953.png,0.69955283
13467.png,0.1086044
02384.png,0.3519331
05068.png,0.5999576
05148.png,0.14058846
10498.png,0.55564165
06896.png,0.53195
10285.png,0.30975008
10593.png,0.31470507
06526.png,0.41407603
07400.png,0.04643807
11700.png,0.29783076
07081.png,0.3611603
02140.png,0.47817606
13314.png,0.57623285
13258.png,0.44618425
07348.png,0.34409875
12190.png,0.30131572
11217.png,0.004540801
11120.png,0.17951247
00671.png,0.69364965
08337.png,0.61395764
08085.png,0.40319836
02087.png,0.2381135
04899.png,0.567175
00181.png,0.7300879
00245.png,0.754439
04576.png,0.15188065
00773.png,0.37859535
03131.png,0.52708215
10592.png,0.35005695
00491.png,0.7902281
05840.png,0.25816187
01145.png,0.3965106
07881.png,0.12545642
04495.png,0.22172919
11548.png,0.58339137
12630.png,0.45255834
02587.png,0.11754894
08491.png,0.5898609
12755.png,0.17975876
08707.png,0.65807825
08709.png,0.50753444
00882.png,0.43086535
01611.png,0.45118618
13272.png,0.39864656
06406.png,0.65658057
05073.png,0.5341376
06450.png,0.28714108
10040.png,0.49590266
13064.png,0.28710574
00014.png,0.65823036
08204.png,0.23086384
13873.png,0.32725573
02524.png,0.065271884
08206.png,0.40304083
11754.png,0.514026
12566.png,0.43306255
10439.png,0.064456284
11319.png,0.35165903
01818.png,0.55270183
13110.png,0.17998764
08305.png,0.4420768
02137.png,0.34405547
03930.png,0.359558
11171.png,0.37972635
11492.png,0.51322573
06259.png,0.82028866
12930.png,0.26034713
02261.png,0.47386667
03941.png,0.56982476
08816.png,0.085897565
01466.png,0.424882
04596.png,0.14792112
07921.png,0.34804907
02985.png,0.050293863
10029.png,0.191598
11416.png,0.34205484
06069.png,0.5532735
13828.png,0.8401191
09811.png,0.48471034
01534.png,0.20253775
11724.png,0.44623905
04056.png,0.71287084
09941.png,0.45987868
10259.png,0.45332524
09851.png,0.5049583
00164.png,0.24756397
08012.png,0.009038687
02060.png,0.26187116
01994.png,0.21299705
00226.png,0.6879167
07395.png,0.419892
10743.png,0.7300334
